stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.039144,0,2258,-76.08017,,,,,E Genesee St & Stoneridge Dr,0,2258,
43.103352,0,13526,-75.245892,,,,,Court St & Stark St,0,13526,
43.040419,0,2255,-76.082524,,,,,E Genesee St & Manor Dr,0,2255,
43.04102,0,2253,-76.083941,,,,,E Genesee St & Dewitt Rd,0,2253,
43.044929,0,2195,-76.112165,,,,,Salt Springs Rd & E Genesee St,0,2195,
43.103084,0,13525,-75.244859,,,,,Varick St & Court St,0,13525,
43.412291,0,16233,-76.47446,,,,,Rte 57 & Dutch Ridge Rd,0,16233,
43.029844,0,4803,-76.182688,,,,,Stolp Ave & Wolcott Ave,0,4803,
43.116842,0,2783,-76.276944,,,,,State Fair Blvd & Daisy Dr,0,2783,
43.428546,0,16235,-76.481574,,,,,Rte 57 & Churchill Rd,0,16235,
43.417984,0,16234,-76.477097,,,,,Co Rte 57 & Highland Dr,0,16234,
43.032252,0,10602,-76.111857,,,,,Meadowbrook Dr & Nottingham Rd,0,10602,
43.036996,0,10603,-76.110959,,,,,Euclid Ave & Houston Ave,0,10603,
43.135384,0,2079,-76.186988,,,,,Henry Clay Blvd & Royal Meadow Dr,0,2079,
43.031939,0,10601,-76.112561,,,,,Meadowbrook Dr & Cumberland Pl,0,10601,
43.02202,0,10606,-76.121635,,,,,Lancaster Ave & E Colvin St,0,10606,
43.025657,0,9460,-76.145203,,,,,E Colvin St & S Salina St,0,9460,
43.011478,0,10604,-76.124565,,,,,Jamesville Ave & Ainsley Dr,0,10604,
43.024876,0,10605,-76.121876,,,,,Lancaster Ave & Meadowbrook Dr,0,10605,
43.133414,0,2073,-76.186867,,,,,Henry Clay Blvd & Glencrest Ave,0,2073,
43.131479,0,2072,-76.185089,,,,,Norstar Blvd & Across from Leasing Office,0,2072,
43.131292,0,2070,-76.186634,,,,,Henry Clay Blvd & Norstar Blvd,0,2070,
43.133208,0,2075,-76.18678,,,,,Henry Clay Blvd & Glencrest Ave,0,2075,
43.05465,0,2074,-76.094436,,,,,Erie Blvd E & Lime St,0,2074,
43.199907,0,14129,-75.469078,,,,,Martin St & S James St,0,14129,
43.03076,0,11955,-76.114772,,,,,Fellows Ave & Broad St,0,11955,
43.031557,0,11954,-76.114795,,,,,Fellows Ave & Meadowbrook Dr,0,11954,
43.03052,0,11956,-76.117054,,,,,Broad St & Roosevelt Ave,0,11956,
43.207163,0,14123,-75.450059,,,,,Dominick St & 1st St,0,14123,
43.208904,0,14122,-75.4537,,,,,Dominck St & River St,0,14122,
43.079526,0,17733,-75.335306,,,,,Middle Settlement Rd & 4401 Middle Settlement Rd,0,17733,
43.117613,0,17732,-75.285055,,,,,Main St & 5 Main St,0,17732,
43.079991,0,17731,-75.274259,,,,,Genesee St & Utica Rehabilitation Center,0,17731,
43.083459,0,17730,-75.267406,,,,,Genesee St & Saint Elizabeth Hospital,0,17730,
43.098851,0,17735,-75.219628,,,,,Bleecker St & Sons of Italy,0,17735,
43.090027,0,17734,-75.189777,,,,,Beechgrove Pl & CABVI,0,17734,
43.085499,0,17739,-75.320237,,,,,Commercial Dr & Price Chopper,0,17739,
43.088121,0,17738,-75.316251,,,,,Commercial Dr & Hannaford,0,17738,
43.32932,0,9793,-76.401228,,,,,Route 3 & S 12th St,0,9793,
43.330145,0,9792,-76.399855,,,,,Route 3 & Stingray Aly,0,9792,
43.331114,0,9791,-76.398221,,,,,Route 3 & Florida Ave,0,9791,
43.333044,0,9790,-76.394558,,,,,Route 3 & Gillespie Rd,0,9790,
43.325102,0,9799,-76.400476,,,,,Holly Dr & Emery St,0,9799,
43.018104,0,4027,-76.148581,,,,,Midland Ave & W Corning Ave,0,4027,
43.237192,0,14383,-75.443004,,,,,N Madison St & Fir St,0,14383,
43.235633,0,14382,-75.444433,,,,,N Madison St & Olive St,0,14382,
43.234538,0,14381,-75.445448,,,,,N Madison St & Cypress St,0,14381,
43.23207,0,14380,-75.44758,,,,,N Madison St & W Cedar St,0,14380,
43.239286,0,14387,-75.43694,,,,,N James St & Black River Blvd N,0,14387,
43.238645,0,14386,-75.437591,,,,,Rosenberg St & N James St,0,14386,
43.239279,0,14385,-75.438685,,,,,Rosenberg St & N George St,0,14385,
43.239827,0,14384,-75.438976,,,,,N Madison St & Rosenberg St,0,14384,
43.100697,0,12978,-75.225565,,,,,Bleecker St & Academy St,0,12978,
43.310934,0,15659,-76.414429,,,,,W 1st St S & Walnut St,0,15659,
43.100173,0,12976,-75.223856,,,,,Bleecker St & Kent St,0,12976,
43.10044,0,12977,-75.224705,,,,,Bleecker St & 1st St,0,12977,
43.099227,0,12974,-75.220783,,,,,Bleecker St & 3rd Ave,0,12974,
43.099834,0,12975,-75.222762,,,,,Bleecker St & 2nd St,0,12975,
43.096295,0,12972,-75.211145,,,,,Bleecker St & Kossuth Ave,0,12972,
43.097398,0,12973,-75.214734,,,,,Bleecker St & Hubbell St,0,12973,
43.09498,0,12970,-75.206756,,,,,Bleecker St & Jefferson Ave,0,12970,
43.095753,0,12971,-75.209362,,,,,Bleecker St & Pelletieri Ave,0,12971,
43.081179,0,7080,-76.068228,,,,,Wembridge Dr & Scotland Rd,0,7080,
43.061589,0,6495,-76.112009,,,,,Sunnycrest Rd & Stafford Ave,0,6495,
43.080755,0,8172,-76.127725,,,,,Orwood Pl & Brookland Dr,0,8172,
43.06151,0,6491,-76.113392,,,,,Sunnycrest Rd & Hickok Ave,0,6491,
43.064538,0,6490,-76.115065,,,,,Shotwell Park & Melrose Ave,0,6490,
43.061465,0,6493,-76.113589,,,,,Sunnycrest Rd & Hickok Ave,0,6493,
43.081557,0,8178,-76.106501,,,,,Court St Rd & Baker St,0,8178,
43.081663,0,8179,-76.104661,,,,,Court St Rd & Wavel St,0,8179,
43.075372,0,6943,-76.077478,,,,,Exeter St & Kinne St,0,6943,
43.075434,0,6940,-76.077181,,,,,Kirkville Rd & Kinne St,0,6940,
43.000803,0,8394,-76.130182,,,,,LaFayette Rd & 104 Lafayette Rd,0,8394,
42.996659,0,8395,-76.130917,,,,,LaFayette Rd & 218 LaFayette Rd,0,8395,
43.072145,0,8397,-76.141714,,,,,Grant Blvd & Highland St,0,8397,
43.025336,0,8392,-76.135568,,,,,Jamesville Ave & 238 Jamesville Ave,0,8392,
43.022219,0,8393,-76.133674,,,,,Jamesville Ave & Percy Hughes School,0,8393,
43.080701,0,4390,-76.177085,,,,,Buckley Rd & Old Liverpool Rd,0,4390,
43.081757,0,4395,-76.17701,,,,,Buckley Rd & Deborah Dr,0,4395,
43.01972,0,1366,-76.142559,,,,S SALINA ST & W LAFAYETTE AVE,S Salina St & W Lafayette Ave,0,1366,
43.162565,0,3196,-76.328681,,,,,E Oneida St & Albert Palmer Ln,0,3196,
43.064573,0,470,-76.12373,,,,,James St & Hampton Rd,0,470,
43.162286,0,3194,-76.330522,,,,,E Oneida St & Virginia St,0,3194,
43.06309,0,476,-76.126769,,,,,James St & Durston Ave,0,476,
43.162501,0,3192,-76.33025,,,,,E Oneida St & Virginia St,0,3192,
43.02135,0,1360,-76.143285,,,,S SALINA ST & MCCLURE AVE,S Salina St & McClure Ave,0,1360,
43.065502,0,478,-76.121679,,,,,James St & Hixson Ave,0,478,
43.066217,0,479,-76.120196,,,,,James St & Rugby Rd,0,479,
43.018914,0,1368,-76.14219,,,,S SALINA ST & W CORNING AVE,S Salina St & W Corning Ave,0,1368,
43.162377,0,3198,-76.328891,,,,,E Oneida St & Albert Palmer Ln,0,3198,
43.106169,0,13737,-75.246617,,,,,Columbia St & Saratoga St,0,13737,
43.106428,0,13736,-75.247676,,,,,Whitesboro St & Lenox Ave,0,13736,
43.106579,0,13735,-75.248711,,,,,Whitesboro St & Dewitt St,0,13735,
43.018104,0,4025,-76.148532,,,,,Midland Ave & W Corning Ave,0,4025,
43.105379,0,13739,-75.243998,,,,,Columbia St & Hamilton St,0,13739,
43.105857,0,13738,-75.245584,,,,,Columbia St & Schuyler St,0,13738,
43.036381,0,11380,-76.155785,,,,,Tallman St & Midland Ave,0,11380,
43.041673,0,11381,-76.157481,,,,,S West St & Shonnard St,0,11381,
43.02086,0,3999,-76.159506,,,,,South Ave & Hillview Ave,0,3999,
43.020843,0,3992,-76.159445,,,,,South Ave & Elmhurst Ave,0,3992,
43.021791,0,3991,-76.159271,,,,,South Ave & Eastman Ave,0,3991,
43.048713,0,292,-76.149204,,,,E FAYETTE ST & MONTGOMERY ST,E Fayette St & Montgomery St,0,292,
43.048734,0,293,-76.153424,,,,,W Fayette St & S Clinton St,0,293,
43.069909,0,2440,-76.083281,,,,JAMES ST & SCHROEDER ST,James St & Schoeder St,0,2440,
43.069988,0,2446,-76.082083,,,,JAMES ST & COLFAX AVE,James St & Colfax Ave,0,2446,
43.069953,0,2444,-76.082206,,,,JAMES ST & COLFAX AVE,James St & Allen St,0,2444,
43.069996,0,2448,-76.081083,,,,JAMES ST & WEST AVE,James St & West Ave,0,2448,
43.085853,0,8828,-76.185229,,,,,Old Liverpool Rd & School Rd W,0,8828,
43.063854,0,8095,-76.087553,,,,Carrier Corp.,Thompson Rd & Bristol Labs,0,8095,
43.051834,0,7866,-76.189529,,,,,W Genesee St & Milton Ave,0,7866,
43.061565,0,7865,-76.144952,,,,BUTTERNUT ST & S ALVORD ST,Butternut St & Alvord St,0,7865,
43.067223,0,8094,-76.090273,,,,,Thompson Rd & Northcliffe Rd,0,8094,
43.071358,0,7863,-76.113681,,,,NORTH AVE & EASTWOOD RD,Brick School Ter,0,7863,
43.071922,0,7862,-76.142776,,,,BUTTERNUT ST & GRANT BLVD,Butternut St & Grant Blvd,0,7862,
43.073647,0,8093,-76.087173,,,,,Exeter St & Parkwood Dr,0,8093,
43.075032,0,8092,-76.084886,,,,,Exeter St & Calhoun St,0,8092,
43.075225,0,8090,-76.081503,,,,,Exeter St & Roby Ave,0,8090,
42.918189,0,12121,-76.5795,,,,,Thornton Ave & Saint Anthony St,0,12121,
43.072357,0,6371,-76.137961,,,,,Grant Blvd & Woodruff Ave,0,6371,
43.072312,0,6372,-76.137974,,,,,Grant Blvd & Woodruff Ave,0,6372,
42.916999,0,12122,-76.579458,,,,THORNTON AVE & CLYMER ST,Thornton Ave & Center St,0,12122,
42.915787,0,12125,-76.573811,,,,,Clymer St & Oak St,0,12125,
43.072401,0,6375,-76.137023,,,,,Grant Blvd & Mayar St,0,6375,
42.916044,0,12127,-76.571016,,,,,Clymer St & Quill Ave,0,12127,
43.029756,0,10415,-76.185612,,,,,Stolp Ave & Velasko Rd,0,10415,
43.031261,0,10418,-76.188535,,,,,Bellevue Ave & Austin Ave,0,10418,
43.232609,0,9639,-76.131631,,,,,Kathan Rd & Bartell Rd Park n Ride,0,9639,
43.120878,0,9328,-76.14285,,,,,Brewerton Rd & Wally Rd,0,9328,
43.135309,0,9329,-76.129694,,,,,S Main St & Church St,0,9329,
43.136752,0,9322,-76.311364,,,,,Village Blvd & Cedarwood Dr,0,9322,
43.139197,0,9323,-76.310094,,,,,Village Blvd N & Higgens Dr,0,9323,
43.134538,0,9320,-76.31581,,,,,530-545 Village Blvd N,0,9320,
43.135272,0,9321,-76.31502,,,,,Village Blvd N & Idlewood Blvd,0,9321,
43.13417,0,9326,-76.316403,,,,,602-605 Village Blvd N,0,9326,
43.131977,0,9327,-76.316339,,,,,598-601 Village Blvd N,0,9327,
43.137029,0,9324,-76.311414,,,,,Village Blvd N & Cedarwood Dr,0,9324,
43.135756,0,9325,-76.314798,,,,,Village Blvd N & Idlewood Blvd,0,9325,
43.110878,0,8941,-76.211243,,,,,Oswego Rd & 7th St,0,8941,
43.109606,0,8940,-76.210602,,,,,Oswego Rd & 6th St,0,8940,
43.119465,0,8943,-76.214895,,,,,Oswego Rd & Liverpool Bypass,0,8943,
43.125518,0,8945,-76.217499,,,,,7342 Oswego Rd,0,8945,
43.123414,0,8944,-76.216561,,,,,Oswego Rd & Old Cove Rd,0,8944,
43.01186,0,1436,-76.141967,,,,,S Salina St & Bennington Dr,0,1436,
43.126815,0,1990,-76.211779,,,,,Grampian Rd & Plantation Blvd,0,1990,
43.126635,0,1993,-76.207949,,,,,Plantation Blvd & Avon Pky,0,1993,
43.162485,0,3202,-76.327123,,,,,E Oneida St & Mechanic St,0,3202,
43.162665,0,3200,-76.326913,,,,,E Oneida St & Mechanic St,0,3200,
43.132719,0,2860,-76.299598,,,,,State Fair Blvd & Village Blvd S,0,2860,
42.985792,0,2862,-76.340345,,,,,North St & Chrisler St,0,2862,
43.069133,0,558,-76.100169,,,,,James St & Plymouth Dr,0,558,
43.133023,0,2868,-76.299993,,,,,State Fair Blvd & Village Blvd S,0,2868,
43.069116,0,556,-76.101354,,,,,James St & Lynwood Ave,0,556,
43.06901,0,552,-76.102774,,,,,James St & Homecroft Rd,0,552,
43.124969,0,14712,-76.167107,,,,,Cedarpost Rd & Pinecrest Manor,0,14712,
43.12074,0,14713,-76.162986,,,,,North Medical W & Janus Park stop,0,14713,
43.114963,0,14716,-76.159436,,,,,Buckley Rd & Colony Park Dr,0,14716,
43.023842,0,8047,-76.1747,,,,,S Geddes St & Bellevue Hts Church,0,8047,
43.036465,0,5458,-76.12679,,,,,Euclid Ave & Livingston Ave,0,5458,
43.036403,0,5459,-76.127025,,,,,Euclid Ave & Livingston Ave,0,5459,
43.056268,0,1193,-76.148156,,,,,N Townsend St & Union Ave,0,1193,
43.056133,0,1197,-76.147959,,,,,N Townsend St & Union Ave,0,1197,
43.018051,0,4257,-76.161089,,,,,Valley Dr & W Lafayette Ave,0,4257,
43.045044,0,5530,-76.111227,,,,,Salt Springs Rd & Bruce St,0,5530,
43.027319,0,5537,-76.111435,,,,,Nottingham Rd & Tecumseh Rd,0,5537,
43.045222,0,5535,-76.110166,,,,,Salt Springs Rd & Fenway Dr,0,5535,
43.045328,0,5538,-76.109228,,,,,Salt Springs Rd & Genesee Park Dr,0,5538,
43.062518,0,458,-76.127868,,,,,James St & Vine St,0,458,
43.093942,0,15043,-75.275704,,,,,Burrstone Rd & French Rd,0,15043,
43.093456,0,15042,-75.279033,,,,,Slocum Dickson,0,15042,
43.094711,0,15041,-75.284054,,,,,Burrstone Rd & Winchester Dr,0,15041,
43.094821,0,15040,-75.285546,,,,,Burrstone Rd & Business Park Dr,0,15040,
43.089417,0,15047,-75.190725,,,,,Bleecker St & Masonic Home driveway,0,15047,
43.095459,0,15046,-75.208465,,,,,Bleecker St & Nichols St,0,15046,
43.097934,0,15045,-75.302385,,,,,Henderson St & Commercial Dr,0,15045,
43.090987,0,15044,-75.260063,,,,,Burrstone Rd & Bennett St,0,15044,
43.017271,0,7692,-76.174226,,,,,Corcoran HS Back Lot,0,7692,
43.017629,0,7693,-76.174917,,,,,Corcoran HS Back Lot,0,7693,
43.030462,0,3834,-76.153338,,,,,Midland Ave & Furman St,0,3834,
43.034387,0,3836,-76.158848,,,,,South Ave & Clover St,0,3836,
43.034432,0,3837,-76.158946,,,,,South Ave & Clover St,0,3837,
43.035264,0,3830,-76.158883,,,,,South Ave & Daisy St,0,3830,
43.067948,0,6225,-76.123008,,,,,Rugby Rd & Teall Ave,0,6225,
43.029423,0,3838,-76.152908,,,,,Midland Ave & W Kennedy St,0,3838,
43.048237,0,379,-76.117317,,,,,E Fayette St & Allen St,0,379,
43.048315,0,370,-76.123635,,,,,E Fayette St & Cherry St,0,370,
43.048351,0,373,-76.123364,,,,,E Fayette St & Cherry St,0,373,
43.048388,0,372,-76.125412,,,,,E Fayette St & Maple St,0,372,
43.048295,0,374,-76.121488,,,,,E Fayette St & Columbus Ave,0,374,
43.048273,0,376,-76.117181,,,,,E Fayette St & Allen St,0,376,
43.039386,0,12712,-76.129895,,,,,University Pl & Comstock Ave,0,12712,
43.080723,0,6142,-76.113404,,,,,New Court Ave & Hazelhurst Ave,0,6142,
43.040635,0,12710,-76.134495,,,,,University Ave & Waverly Ave,0,12710,
43.021624,0,12711,-76.110151,,,,,Tops on Nottingham Rd,0,12711,
43.021879,0,6147,-76.12367,,,,,Skytop Rd & E Colvin St,0,6147,
43.04252,0,12714,-76.130346,,,,,Comstock Ave & E Adams St,0,12714,
43.042618,0,12715,-76.129235,,,,,E Adams St & Ostrom Ave,0,12715,
43.080192,0,6149,-76.111084,,,,,New Court Ave & Eastbourne Dr,0,6149,
43.080138,0,6148,-76.110849,,,,,New Court Ave & Eastbourne Dr,0,6148,
43.080186,0,10974,-76.143011,,,,,Court St & Wadsworth St,0,10974,
43.062089,0,8117,-76.101912,,,,,Sunnycrest Rd & Champlain Dr,0,8117,
43.035846,0,2274,-76.070604,,,,,E Genesee St & Orvilton Dr,0,2274,
43.035738,0,2276,-76.07032,,,,,E Genesee St & Cornwall Dr,0,2276,
43.035234,0,2279,-76.068126,,,,,E  Genesee St & Jamesville Rd,0,2279,
43.038154,0,11597,-76.068982,,,,,Orvilton Dr & Newfield Rd,0,11597,
43.051822,0,11591,-76.080695,,,,,Thompson Rd & Springfield Rd,0,11591,
43.036812,0,11599,-76.06991,,,,,Orvilton Dr & Lansdowne Rd,0,11599,
43.151992,0,17282,-76.338938,,,,,Downer St & Conifer Dr,0,17282,
43.151837,0,17281,-76.342918,,,,,Downer St & Stonewood Lane,0,17281,
43.447158,0,17539,-76.549172,,,,,SUNY Oswego The Village Residence,0,17539,
43.052965,0,2051,-76.108818,,,,,Erie Blvd E & Beattie St,0,2051,
43.053296,0,2053,-76.108632,,,,,Erie Blvd E & Beattie St,0,2053,
43.056801,0,10502,-76.122102,,,,,Teall Ave & Craton ST,0,10502,
43.080487,0,13449,-75.221951,,,,,Sherman Dr & Gibson Rd,0,13449,
43.121702,0,2054,-76.186098,,,,,Crossroads Park & Henry Clay Blvd,0,2054,
43.085006,0,13445,-75.226131,,,,,Mohawk St & Arthur St,0,13445,
43.123922,0,2058,-76.186072,,,,,Henry Clay Blvd & Winchester Dr,0,2058,
43.083627,0,13447,-75.227312,,,,,Mohawk St & Sherman Dr,0,13447,
43.084259,0,13446,-75.226772,,,,,Mohawk St & Plymouth Pl,0,13446,
43.094271,0,13441,-75.220178,,,,,Mohawk St & Rutger St,0,13441,
43.095082,0,13440,-75.219721,,,,,Mohawk St & Lansing St,0,13440,
43.088931,0,13443,-75.223196,,,,,Mohawk St & Eagle St,0,13443,
43.092346,0,13442,-75.221268,,,,,Mohawk St & South St,0,13442,
43.083913,0,9403,-76.136103,,,,,Court St & Roxford Rd N,0,9403,
43.08302,0,9402,-76.138043,,,,,Court St & Darlington Rd E,0,9402,
43.03392,0,11621,-76.145375,,,,,E Castle St & Oakwood Ave,0,11621,
43.084478,0,9400,-76.100309,,,,,Deere Rd & Champion Bldg,0,9400,
43.009356,0,9406,-76.189713,,,,ONONDAGA RD,Onondaga Rd & OCC John Mulroy Hall,0,9406,
43.046871,0,7987,-76.152279,,,,S SALINA ST & E JEFFERSON ST,S Salina St & W Jefferson St,0,7987,
43.046933,0,7989,-76.129919,,,,,E Genesee St & Pine St,0,7989,
43.009464,0,9409,-76.190478,,,,,Onondaga Rd & OCC John Mulroy Hall,0,9409,
43.035505,0,10623,-76.145336,,,,,Oakwood Ave & E Raynor Ave,0,10623,
43.038262,0,10626,-76.145554,,,,,Oakwood Ave & Burt St,0,10626,
43.114907,0,17759,-75.20622,,,,,Herkimer Rd & Humphrey Gardens,0,17759,
43.029927,0,17758,-75.273238,,,,,Oneida St & Woodhaven Pl,0,17758,
43.089706,0,17751,-75.222666,,,,,Mohawk St & Hannaford Shopping Center EX#1,0,17751,
43.090794,0,17750,-75.222143,,,,,Mohawk St & Hannaford Shopping Center,0,17750,
43.079066,0,17753,-75.221046,,,,,Sherman Dr & Columbus Elementary,0,17753,
43.090794,0,17752,-75.222045,,,,,Mohawk St & Hannaford Shopping Center EX#2,0,17752,
43.056399,0,17755,-75.365308,,,,,Utica Rd & 108 Utica Rd EX,0,17755,
43.05648,0,17754,-75.365344,,,,,Utica Rd & 108 Utica Rd WX,0,17754,
43.02432,0,17757,-75.266877,,,,,Elm St & Brooks Ln,0,17757,
43.029802,0,17756,-75.273264,,,,,Oneida St & Woodhaven Ln,0,17756,
43.091539,0,13193,-75.251349,,,,,Genesee St & Scott St,0,13193,
43.091107,0,13192,-75.252208,,,,,Genesee St & Grant St,0,13192,
43.089837,0,13191,-75.254782,,,,,Genesee St & Derbyshire Pl,0,13191,
43.094563,0,13197,-75.24523,,,,,Genesee St & Noyes St,0,13197,
43.093364,0,13196,-75.247668,,,,,Genesee St & Clinton Pl,0,13196,
43.092536,0,13195,-75.249372,,,,,Genesee St & Jewett Pl,0,13195,
43.092006,0,13194,-75.250392,,,,,Genesee St & Faxton Sr,0,13194,
43.028371,0,7325,-76.003561,,,,,S Manlius St & John St,0,7325,
43.029564,0,7327,-76.004605,,,,,Salt Springs St & S Manlius St,0,7327,
42.985363,0,10088,-76.154928,,,,,Dorwin Ave & Valley Dr,0,10088,
42.991914,0,10089,-76.15233,,,,,Valley Dr & Crafton Ave,0,10089,
43.02855,0,7323,-76.00377,,,,,S Manlius St & John St,0,7323,
42.985304,0,10086,-76.147038,,,,,Dorwin Ave & Ida Ave,0,10086,
42.985207,0,10087,-76.149664,,,,,Dorwin Ave & Brookside Dr,0,10087,
43.029312,0,7328,-76.00426,,,,,S Manlius St & Salt Springs St,0,7328,
43.093335,0,12954,-75.201495,,,,,Bleecker St & Tilden Ave,0,12954,
43.093023,0,12955,-75.20045,,,,,Bleecker St & Niagara St,0,12955,
43.092701,0,12956,-75.19943,,,,,Bleecker St & Ontario St,0,12956,
43.092388,0,12957,-75.198385,,,,,Bleecker St & Oscar St,0,12957,
43.094613,0,12950,-75.205687,,,,,Bleecker St & Milgate St,0,12950,
43.314865,0,15672,-76.42176,,,,,W 4th St S & W Broadway,0,15672,
43.093657,0,12953,-75.202527,,,,,Bleecker St & Saint Anthony St,0,12953,
43.091873,0,12958,-75.196689,,,,,Bleecker St & Culver Ave,0,12958,
43.090605,0,12959,-75.193781,,,,,Bleecker St & Florence St,0,12959,
43.05326,0,7068,-76.148889,,,,,E Willow St & N State St,0,7068,
43.055688,0,8857,-76.080019,,,,,3131 Erie Blvd E,0,8857,
43.082971,0,7065,-76.069458,,,,,Tilden Dr & Winchester Rd,0,7065,
43.041326,0,806,-76.268693,,,,,W Genesee St & Vanida Dr,0,806,
42.940047,0,12482,-76.57241,,,,,State St & Perrine St,0,12482,
42.938795,0,12483,-76.571911,,,,,State St & Cottage St,0,12483,
42.942237,0,12480,-76.573739,,,,,State St & Union St,0,12480,
42.941066,0,12481,-76.572994,,,,,State St & Pulaski St,0,12481,
42.936175,0,12486,-76.570963,,,,,State St & Wall St,0,12486,
43.07463,0,8629,-76.161709,,,,,Wolf St & 1st North St,0,8629,
42.937874,0,12484,-76.571562,,,,,State St & Seymour St,0,12484,
43.453277,0,15901,-76.492967,,,,,Cherry St & Church St,0,15901,
43.047993,0,8156,-76.062613,,,,,Widewaters Pkwy & Elevate Fitness,0,8156,
43.063081,0,6968,-76.147998,,,,,John St & S Alvord St,0,6968,
43.049233,0,8154,-76.059858,,,,,Widewaters Pkwy & 5793 Widewaters,0,8154,
43.077029,0,8627,-76.159953,,,,,Wolf St & Grant Blvd,0,8627,
43.078031,0,8620,-76.1591,,,,,Wolf St & 4th North St,0,8620,
43.079221,0,8621,-76.158198,,,,,Wolf St & Willumae Dr,0,8621,
43.080438,0,8622,-76.157208,,,,,Wolf St & 6th North St,0,8622,
43.449323,0,15909,-76.494865,,,,,Bunner St & E 8th St,0,15909,
43.018455,0,5899,-76.128203,,,,,Comstock Ave & Butler St,0,5899,
43.019827,0,11027,-76.168031,,,,,Glenwood Ave & Columbia Ave,0,11027,
43.021569,0,14503,-76.117725,,,,,Small Rd & Slocum Dr,0,14503,
43.019871,0,11029,-76.165589,,,,,Glenwood Ave & Summit Ave,0,11029,
43.019898,0,11028,-76.166785,,,,,Glenwood Ave & Arlington Ave,0,11028,
43.016156,0,1388,-76.141208,,,,S SALINA ST & W CALTHROP AVE,S Salina St & W Calthrop Ave,0,1388,
43.041916,0,1387,-76.17399,,,,,S Wilbur Ave & Seymour St,0,1387,
43.018153,0,1382,-76.14176,,,,S SALINA ST & E NEWELL ST,S Salina St & W Newell St,0,1382,
43.033227,0,11368,-76.152372,,,,,Cortland Ave & Blaine St,0,11368,
43.111241,0,8807,-76.198694,,,,,Commerce Blvd & Monarch Dr,0,8807,
43.459208,0,15883,-76.502361,,,,,E Bridge St & E 6th St,0,15883,
43.053294,0,8101,-76.134919,,,,,Hawley Ave & Lodi St,0,8101,
43.072604,0,6681,-76.133455,,,,,Grant Blvd & Pleasantview Ave,0,6681,
43.0727,0,6684,-76.131085,,,,,Grant Blvd & Woodlawn Ter,0,6684,
43.072629,0,6685,-76.131344,,,,,Grant Blvd & Woodlawn Ter,0,6685,
43.072762,0,6687,-76.1299,,,,,Grant Blvd & Wendell Ter,0,6687,
43.025746,0,16345,-76.144549,,,,,E Colvin St & Beard Pl,0,16345,
43.149775,0,7845,-76.19339,,,,,Maltage Dr & Wetzel Rd,0,7845,
43.131594,0,7844,-76.182185,,,,,Norstar Apartments,0,7844,
43.03391,0,7840,-76.209383,,,,,Bishop Ludden Apts,0,7840,
43.122238,0,7843,-76.166888,,,,W TAFT RD,Cedarpost Rd & W Taft Rd,0,7843,
43.119674,0,7842,-76.161221,,,,,North Medical Center,0,7842,
43.072623,0,6356,-76.14654,,,,,Pond St & Warham St,0,6356,
43.071907,0,6353,-76.147072,,,,,Vinette Towers,0,6353,
43.144969,0,9340,-76.128961,,,,,Bear Rd & Oak Dr,0,9340,
43.144677,0,9341,-76.132298,,,,,Bear Rd Elementary School,0,9341,
43.464189,0,9614,-76.477947,,,,,Walmart - Oswego,0,9614,
43.448956,0,9612,-76.489824,,,,,Oswego County Office Complex,0,9612,
43.144641,0,9345,-76.132273,,,,,Bear Rd Elementary School,0,9345,
43.144916,0,9346,-76.128825,,,,,Bear Rd & Oak Dr,0,9346,
43.091175,0,9348,-76.148625,,,,,Brewerton Rd & Edgemere Rd,0,9348,
43.094084,0,9349,-76.147139,,,,,Brewerton Rd & Boulevard St,0,9349,
43.11293,0,10161,-76.146506,,,,,Brewerton Rd & Bailey Rd,0,10161,
43.011276,0,1812,-76.129276,,,,,Ainsley Dr & SU Physical Plant,0,1812,
43.070759,0,14880,-76.156431,,,,,Court St & Spring St,0,14880,
42.98599,0,1553,-76.143745,,,,S SALINA ST & PARRISH LN,S Salina St & Parrish Ln,0,1553,
43.220332,0,14080,-75.424767,,,,,Floyd Ave & Broadway,0,14080,
43.222502,0,14081,-75.420856,,,,,Floyd Ave & Hill Rd,0,14081,
43.219982,0,14082,-75.418845,,,,,Hill Rd & Avery Ln,0,14082,
43.214024,0,14083,-75.412781,,,,,Brookley Rd & Hill Rd,0,14083,
43.21671,0,14084,-75.417017,,,,,Hill Rd & Ellsworth Rd,0,14084,
43.219619,0,14089,-75.406886,,,,,Otis St & Olive Grove St,0,14089,
42.994611,0,1609,-76.143633,,,,S SALINA ST & W WARRINGTON RD,S Salina St & W Warrington Rd,0,1609,
43.200992,0,3229,-76.277673,,,,,State Route 57 & Maider Rd,0,3229,
42.992928,0,1601,-76.14387,,,,S SALINA ST & HARDING PL,S Salina St & Fiscoe Ave,0,1601,
42.993322,0,1605,-76.143746,,,,S SALINA ST & HARDING PL,S Salina St & Harding Pl,0,1605,
42.995291,0,1604,-76.143533,,,,S SALINA ST & W CHELTENHAM RD,S Salina St & W Cheltenham Rd,0,1604,
43.136365,0,13277,-76.129433,,,,,Chestnut St & N Main St,0,13277,
43.122651,0,13272,-76.143824,,,,,W Taft Rd & School District Offices,0,13272,
